prediction,confidence,truth,adv_status
8,0.17023152112960815,8,Adversary
1,0.9688556790351868,1,No Adversary
4,0.8601038455963135,4,No Adversary
2,0.9593222737312317,2,No Adversary
9,0.7243816256523132,9,No Adversary
3,0.13598518073558807,8,Adversary
8,0.9255038499832153,8,No Adversary
5,0.18853460252285004,5,Adversary
5,0.13530202209949493,0,Adversary
9,0.16072063148021698,9,Adversary
5,0.25931188464164734,5,Adversary
6,0.16478614509105682,6,Adversary
6,0.16800370812416077,6,Adversary
9,0.7128488421440125,9,No Adversary
7,0.17561626434326172,7,Adversary
1,0.9863038659095764,1,No Adversary
5,0.7879306077957153,5,No Adversary
7,0.14559830725193024,7,Adversary
2,0.9149593114852905,2,No Adversary
2,0.9725311398506165,2,No Adversary
4,0.17515313625335693,4,Adversary
4,0.18929523229599,4,Adversary
7,0.8658268451690674,7,No Adversary
4,0.9507749676704407,4,No Adversary
4,0.9773443341255188,4,No Adversary
7,0.9832093715667725,7,No Adversary
1,0.9767338037490845,1,No Adversary
3,0.9781580567359924,3,No Adversary
3,0.2257959246635437,3,Adversary
0,0.16045399010181427,0,Adversary
3,0.584276556968689,7,No Adversary
9,0.15752078592777252,9,Adversary
8,0.9287547469139099,8,No Adversary
6,0.17840199172496796,6,Adversary
4,0.9746535420417786,4,No Adversary
5,0.13597683608531952,8,Adversary
5,0.5327351689338684,5,No Adversary
4,0.15809926390647888,4,Adversary
7,0.941103458404541,7,No Adversary
4,0.9830817580223083,4,No Adversary
4,0.16023224592208862,4,Adversary
0,0.9888384938240051,0,No Adversary
7,0.20411036908626556,7,Adversary
9,0.16747598350048065,9,Adversary
7,0.9906572699546814,7,No Adversary
4,0.9790480732917786,4,No Adversary
0,0.16753651201725006,0,Adversary
6,0.9874803423881531,6,No Adversary
6,0.985806405544281,6,No Adversary
8,0.18037094175815582,8,Adversary
5,0.9834744930267334,5,No Adversary
9,0.3617098927497864,4,No Adversary
1,0.14127615094184875,1,Adversary
2,0.16744683682918549,7,Adversary
4,0.9929274916648865,4,No Adversary
4,0.9745720028877258,4,No Adversary
1,0.13164396584033966,1,Adversary
5,0.9945187568664551,5,No Adversary
3,0.16232505440711975,3,Adversary
7,0.8968941569328308,7,No Adversary
1,0.984723687171936,1,No Adversary
7,0.9893439412117004,7,No Adversary
1,0.9711140990257263,1,No Adversary
7,0.13806013762950897,7,Adversary
4,0.21161919832229614,4,Adversary
3,0.19910477101802826,3,Adversary
5,0.22715139389038086,5,Adversary
1,0.9870222210884094,1,No Adversary
3,0.9929429888725281,3,No Adversary
6,0.986893892288208,6,No Adversary
6,0.15942567586898804,6,Adversary
5,0.2116628885269165,5,Adversary
1,0.9823505878448486,1,No Adversary
8,0.8742384910583496,8,No Adversary
0,0.17625848948955536,0,Adversary
3,0.9707630276679993,3,No Adversary
7,0.4766158163547516,7,No Adversary
1,0.14547677338123322,1,Adversary
2,0.9881234169006348,2,No Adversary
0,0.17078080773353577,0,Adversary
1,0.14867518842220306,1,Adversary
1,0.9930729866027832,1,No Adversary
8,0.1562378704547882,8,Adversary
9,0.14001807570457458,4,Adversary
5,0.9557960629463196,5,No Adversary
3,0.20598579943180084,3,Adversary
8,0.5269981026649475,8,No Adversary
5,0.9678177833557129,5,No Adversary
6,0.1920309215784073,6,Adversary
5,0.8241473436355591,5,No Adversary
8,0.16615958511829376,8,Adversary
7,0.95090651512146,7,No Adversary
7,0.1448666900396347,7,Adversary
7,0.9040824770927429,7,No Adversary
4,0.8212058544158936,4,No Adversary
8,0.1333228051662445,1,Adversary
5,0.9821425676345825,5,No Adversary
7,0.18597929179668427,7,Adversary
0,0.20003749430179596,0,Adversary
9,0.9517697691917419,9,No Adversary
8,0.9313857555389404,8,No Adversary
9,0.8704272508621216,9,No Adversary
1,0.14524520933628082,1,Adversary
9,0.8923160433769226,9,No Adversary
7,0.985705554485321,7,No Adversary
7,0.9188610911369324,7,No Adversary
8,0.17067337036132812,8,Adversary
1,0.9900678396224976,1,No Adversary
1,0.9420041441917419,1,No Adversary
2,0.9730790853500366,2,No Adversary
1,0.13770680129528046,1,Adversary
1,0.12572135031223297,9,Adversary
2,0.20723974704742432,2,Adversary
1,0.9892048835754395,1,No Adversary
8,0.7473397254943848,8,No Adversary
1,0.16758298873901367,1,Adversary
5,0.9588243961334229,5,No Adversary
3,0.1690666377544403,3,Adversary
1,0.1427951604127884,1,Adversary
2,0.8168244361877441,2,No Adversary
7,0.15848754346370697,7,Adversary
5,0.18963897228240967,5,Adversary
9,0.154255211353302,9,Adversary
9,0.9536116719245911,9,No Adversary
2,0.19236324727535248,2,Adversary
9,0.8816062211990356,9,No Adversary
9,0.13486431539058685,9,Adversary
3,0.92637038230896,3,No Adversary
7,0.19423837959766388,7,Adversary
8,0.1784227192401886,8,Adversary
2,0.28999388217926025,2,Adversary
5,0.1360578089952469,9,Adversary
6,0.13609308004379272,1,Adversary
2,0.9484090209007263,2,No Adversary
8,0.9344728589057922,8,No Adversary
7,0.1213933527469635,7,Adversary
2,0.29980897903442383,2,Adversary
9,0.9377392530441284,9,No Adversary
1,0.9532248973846436,1,No Adversary
1,0.14196647703647614,1,Adversary
5,0.15453337132930756,9,Adversary
9,0.9343152046203613,9,No Adversary
0,0.9892116785049438,0,No Adversary
3,0.9474194049835205,3,No Adversary
5,0.9721804261207581,5,No Adversary
1,0.9266307950019836,1,No Adversary
4,0.986436128616333,4,No Adversary
1,0.9930118322372437,1,No Adversary
4,0.16369491815567017,4,Adversary
9,0.16755537688732147,9,Adversary
8,0.1303974837064743,9,Adversary
1,0.1389358788728714,1,Adversary
9,0.8868693709373474,9,No Adversary
7,0.16516880691051483,7,Adversary
5,0.3022043704986572,5,Adversary
5,0.13585202395915985,9,Adversary
3,0.20455673336982727,3,Adversary
3,0.9724854826927185,3,No Adversary
4,0.7758662700653076,4,No Adversary
4,0.9759155511856079,4,No Adversary
3,0.15233822166919708,5,Adversary
2,0.2094593644142151,2,Adversary
3,0.979449450969696,3,No Adversary
1,0.9642332196235657,1,No Adversary
4,0.1275341659784317,4,Adversary
2,0.17492105066776276,7,Adversary
6,0.20536932349205017,6,Adversary
2,0.20370842516422272,2,Adversary
7,0.8953613042831421,7,No Adversary
9,0.9649416208267212,9,No Adversary
0,0.9907055497169495,0,No Adversary
0,0.17634546756744385,0,Adversary
3,0.34686800837516785,3,No Adversary
8,0.14889797568321228,8,Adversary
1,0.1462768167257309,1,Adversary
5,0.916038990020752,5,No Adversary
8,0.17319545149803162,8,Adversary
5,0.3000739812850952,5,Adversary
2,0.262093722820282,2,Adversary
4,0.8426854610443115,4,No Adversary
1,0.991395890712738,1,No Adversary
2,0.1696079969406128,7,Adversary
2,0.2510485053062439,2,Adversary
6,0.18488174676895142,6,Adversary
5,0.9593453407287598,5,No Adversary
3,0.22689513862133026,3,Adversary
3,0.9840639233589172,3,No Adversary
4,0.9950687885284424,4,No Adversary
4,0.13200902938842773,4,Adversary
2,0.9758598208427429,2,No Adversary
9,0.12741690874099731,9,Adversary
0,0.12488759309053421,0,Adversary
1,0.15252374112606049,1,Adversary
4,0.9481017589569092,4,No Adversary
1,0.6027340888977051,1,No Adversary
5,0.22180825471878052,5,Adversary
6,0.1623648703098297,6,Adversary
0,0.13344064354896545,0,Adversary
9,0.9131225347518921,9,No Adversary
8,0.21292561292648315,8,Adversary
7,0.987196683883667,7,No Adversary
1,0.1391974836587906,1,Adversary
6,0.1274406909942627,0,Adversary
8,0.9140779376029968,8,No Adversary
8,0.4072927236557007,4,No Adversary
5,0.1782822608947754,5,Adversary
0,0.9618530869483948,0,No Adversary
3,0.9643183946609497,3,No Adversary
1,0.9849002361297607,1,No Adversary
8,0.17810113728046417,8,Adversary
6,0.9745407700538635,6,No Adversary
3,0.18709714710712433,3,Adversary
9,0.7555568218231201,9,No Adversary
2,0.9827612042427063,2,No Adversary
4,0.9833346605300903,4,No Adversary
5,0.9565228223800659,5,No Adversary
0,0.9959566593170166,0,No Adversary
2,0.2243085503578186,2,Adversary
4,0.6756546497344971,4,No Adversary
1,0.14874911308288574,1,Adversary
2,0.9494860768318176,2,No Adversary
1,0.9910812377929688,1,No Adversary
2,0.16435514390468597,7,Adversary
8,0.14429083466529846,8,Adversary
1,0.990644097328186,1,No Adversary
4,0.5947161316871643,4,No Adversary
7,0.9843813180923462,7,No Adversary
3,0.17543338239192963,3,Adversary
6,0.17875003814697266,6,Adversary
6,0.8494818210601807,6,No Adversary
4,0.9864627718925476,4,No Adversary
0,0.15930293500423431,0,Adversary
2,0.17481283843517303,2,Adversary
5,0.15414343774318695,6,Adversary
4,0.9960607290267944,4,No Adversary
0,0.9814941883087158,0,No Adversary
2,0.9308303594589233,2,No Adversary
2,0.5823643207550049,7,No Adversary
6,0.9182190895080566,6,No Adversary
7,0.8269754648208618,7,No Adversary
8,0.16759145259857178,8,Adversary
6,0.9041605591773987,6,No Adversary
3,0.19953489303588867,3,Adversary
9,0.9542418718338013,9,No Adversary
2,0.984233021736145,2,No Adversary
9,0.9454495906829834,9,No Adversary
8,0.9198700189590454,8,No Adversary
0,0.9826555848121643,0,No Adversary
1,0.1417800784111023,1,Adversary
8,0.13982994854450226,1,Adversary
0,0.9896217584609985,0,No Adversary
8,0.12937989830970764,1,Adversary
9,0.14085866510868073,7,Adversary
5,0.8962558507919312,5,No Adversary
8,0.13455034792423248,1,Adversary
0,0.9512135982513428,0,No Adversary
9,0.15023519098758698,9,Adversary
2,0.13348007202148438,9,Adversary
7,0.9105552434921265,7,No Adversary
4,0.7299667596817017,4,No Adversary
0,0.13642768561840057,0,Adversary
1,0.9763190746307373,1,No Adversary
4,0.18908639252185822,4,Adversary
2,0.9855894446372986,2,No Adversary
2,0.15806297957897186,6,Adversary
4,0.8543856143951416,4,No Adversary
1,0.14643500745296478,1,Adversary
2,0.2165110558271408,2,Adversary
2,0.48021307587623596,2,No Adversary
3,0.19920656085014343,3,Adversary
1,0.15482072532176971,1,Adversary
3,0.18711772561073303,3,Adversary
4,0.13999725878238678,4,Adversary
3,0.8469264507293701,3,No Adversary
0,0.9858003258705139,0,No Adversary
4,0.15061716735363007,4,Adversary
8,0.6534273624420166,8,No Adversary
5,0.9317142963409424,5,No Adversary
4,0.9636135101318359,4,No Adversary
4,0.7093672156333923,4,No Adversary
5,0.25538891553878784,5,Adversary
2,0.24399840831756592,2,Adversary
3,0.17885582149028778,3,Adversary
4,0.19466057419776917,4,Adversary
6,0.9463759660720825,6,No Adversary
7,0.9211221933364868,7,No Adversary
9,0.9623610973358154,9,No Adversary
5,0.9952702522277832,5,No Adversary
7,0.9017394781112671,7,No Adversary
4,0.14427708089351654,4,Adversary
8,0.9731065630912781,8,No Adversary
6,0.9638634324073792,6,No Adversary
8,0.19920139014720917,8,Adversary
8,0.9690729379653931,8,No Adversary
3,0.8295601010322571,3,No Adversary
8,0.7142985463142395,8,No Adversary
1,0.993518054485321,1,No Adversary
2,0.14705747365951538,0,Adversary
0,0.14386294782161713,0,Adversary
6,0.8833370208740234,6,No Adversary
8,0.18164895474910736,8,Adversary
2,0.21790136396884918,2,Adversary
8,0.17842401564121246,8,Adversary
3,0.19738171994686127,3,Adversary
4,0.14944329857826233,4,Adversary
2,0.1559242308139801,7,Adversary
9,0.1528782993555069,9,Adversary
3,0.18977807462215424,3,Adversary
6,0.9881377220153809,6,No Adversary
5,0.9277572631835938,5,No Adversary
3,0.9379070997238159,3,No Adversary
2,0.2287953794002533,2,Adversary
8,0.6866342425346375,8,No Adversary
2,0.22307616472244263,2,Adversary
6,0.18697069585323334,6,Adversary
8,0.9520514607429504,8,No Adversary
4,0.9917544722557068,4,No Adversary
5,0.9808423519134521,5,No Adversary
6,0.17690593004226685,6,Adversary
2,0.16349545121192932,2,Adversary
2,0.15432637929916382,7,Adversary
0,0.818784236907959,0,No Adversary
0,0.15816383063793182,0,Adversary
8,0.9758418798446655,8,No Adversary
5,0.23977836966514587,5,Adversary
1,0.9755496978759766,1,No Adversary
0,0.14426521956920624,0,Adversary
0,0.16517934203147888,0,Adversary
8,0.14090320467948914,1,Adversary
6,0.11349130421876907,4,Adversary
3,0.18898731470108032,3,Adversary
5,0.2336960732936859,5,Adversary
7,0.19429069757461548,7,Adversary
0,0.14863020181655884,0,Adversary
1,0.9282479882240295,1,No Adversary
3,0.9225134253501892,3,No Adversary
0,0.9897158145904541,0,No Adversary
7,0.970815896987915,7,No Adversary
5,0.2239323854446411,5,Adversary
7,0.43417495489120483,7,No Adversary
6,0.1663796305656433,6,Adversary
8,0.9671164751052856,8,No Adversary
7,0.9859681725502014,7,No Adversary
9,0.16350765526294708,9,Adversary
6,0.1731724888086319,6,Adversary
4,0.33247771859169006,9,No Adversary
7,0.16423578560352325,7,Adversary
0,0.9828638434410095,0,No Adversary
8,0.1712418496608734,8,Adversary
1,0.14996390044689178,1,Adversary
3,0.962757408618927,3,No Adversary
3,0.2080310881137848,3,Adversary
3,0.1623970866203308,3,Adversary
8,0.1872444599866867,8,Adversary
9,0.1806117445230484,9,Adversary
4,0.2125466912984848,4,Adversary
9,0.9414206743240356,9,No Adversary
3,0.9357316493988037,3,No Adversary
2,0.1438993364572525,7,Adversary
0,0.9780714511871338,0,No Adversary
3,0.9852972626686096,3,No Adversary
8,0.15696313977241516,8,Adversary
1,0.14968861639499664,1,Adversary
8,0.13615070283412933,1,Adversary
5,0.9914016127586365,5,No Adversary
7,0.20575784146785736,7,Adversary
9,0.13407136499881744,9,Adversary
0,0.18218617141246796,0,Adversary
6,0.16794638335704803,6,Adversary
8,0.16703614592552185,8,Adversary
9,0.9052761793136597,9,No Adversary
1,0.9588769674301147,1,No Adversary
2,0.9530192017555237,2,No Adversary
9,0.7183020114898682,9,No Adversary
6,0.977708637714386,6,No Adversary
1,0.15050293505191803,1,Adversary
8,0.17229332029819489,8,Adversary
7,0.17426659166812897,7,Adversary
0,0.3894049823284149,2,No Adversary
5,0.9582881331443787,5,No Adversary
1,0.9825515747070312,1,No Adversary
9,0.17766721546649933,9,Adversary
1,0.15562425553798676,1,Adversary
5,0.941555917263031,5,No Adversary
4,0.9328622221946716,4,No Adversary
9,0.86899733543396,9,No Adversary
7,0.9692410826683044,7,No Adversary
5,0.19568581879138947,5,Adversary
1,0.977455735206604,1,No Adversary
2,0.2835204303264618,2,Adversary
8,0.978180468082428,8,No Adversary
5,0.6125198602676392,5,No Adversary
8,0.9627273678779602,8,No Adversary
1,0.9895225763320923,1,No Adversary
5,0.5208786129951477,5,No Adversary
7,0.1555299311876297,7,Adversary
2,0.981428325176239,2,No Adversary
7,0.19487319886684418,7,Adversary
1,0.9903200268745422,1,No Adversary
8,0.15765587985515594,8,Adversary
4,0.9676289558410645,4,No Adversary
6,0.20047104358673096,6,Adversary
3,0.20461884140968323,3,Adversary
5,0.25608330965042114,5,Adversary
6,0.18843427300453186,6,Adversary
2,0.9904738664627075,2,No Adversary
7,0.13317199051380157,7,Adversary
3,0.18801763653755188,3,Adversary
0,0.9322698712348938,0,No Adversary
8,0.21824544668197632,8,Adversary
5,0.950115978717804,5,No Adversary
6,0.9897820353507996,6,No Adversary
8,0.15899629890918732,8,Adversary
1,0.15012392401695251,1,Adversary
6,0.17232593894004822,6,Adversary
1,0.15461412072181702,1,Adversary
0,0.15936259925365448,0,Adversary
0,0.9802988171577454,0,No Adversary
6,0.16834959387779236,6,Adversary
3,0.9672887921333313,3,No Adversary
7,0.5913926959037781,7,No Adversary
5,0.285398006439209,5,Adversary
2,0.17483770847320557,7,Adversary
2,0.24685344099998474,2,Adversary
2,0.2475656121969223,2,Adversary
9,0.8271212577819824,9,No Adversary
9,0.9211542010307312,9,No Adversary
2,0.2813645601272583,2,Adversary
0,0.9677156209945679,0,No Adversary
2,0.14686650037765503,1,Adversary
2,0.9835512638092041,2,No Adversary
6,0.9742657542228699,6,No Adversary
2,0.646695077419281,2,No Adversary
2,0.9681009650230408,2,No Adversary
2,0.17939600348472595,7,Adversary
2,0.22558806836605072,1,Adversary
9,0.4459390938282013,9,No Adversary
3,0.1399357169866562,8,Adversary
5,0.7527856230735779,5,No Adversary
0,0.16692937910556793,0,Adversary
3,0.23525892198085785,3,Adversary
4,0.20066967606544495,4,Adversary
4,0.9020438194274902,4,No Adversary
1,0.12795490026474,1,Adversary
2,0.15229548513889313,7,Adversary
9,0.15757711231708527,9,Adversary
0,0.7754127979278564,0,No Adversary
2,0.8825262188911438,2,No Adversary
6,0.18015366792678833,6,Adversary
7,0.209762305021286,7,Adversary
2,0.9056680798530579,2,No Adversary
1,0.13484904170036316,1,Adversary
0,0.14934875071048737,0,Adversary
8,0.9772666096687317,8,No Adversary
9,0.16178853809833527,9,Adversary
2,0.25813788175582886,2,Adversary
7,0.1736306995153427,7,Adversary
6,0.18102292716503143,6,Adversary
3,0.18425844609737396,3,Adversary
3,0.17858032882213593,3,Adversary
9,0.5975472331047058,9,No Adversary
9,0.14511513710021973,9,Adversary
6,0.9484965801239014,6,No Adversary
0,0.9545646905899048,0,No Adversary
6,0.9629475474357605,6,No Adversary
4,0.7890093922615051,4,No Adversary
4,0.9641488790512085,4,No Adversary
5,0.2027425318956375,5,Adversary
2,0.24051986634731293,2,Adversary
2,0.9670379757881165,2,No Adversary
2,0.22066658735275269,2,Adversary
1,0.13646970689296722,1,Adversary
6,0.12795120477676392,4,Adversary
6,0.967111349105835,6,No Adversary
8,0.1605861485004425,9,Adversary
8,0.13133902847766876,1,Adversary
3,0.9525547623634338,3,No Adversary
7,0.16313152015209198,7,Adversary
6,0.16970568895339966,6,Adversary
8,0.1688583791255951,8,Adversary
1,0.9777657389640808,1,No Adversary
0,0.14247186481952667,0,Adversary
8,0.6058413982391357,8,No Adversary
2,0.2539113163948059,2,Adversary
5,0.8538749814033508,5,No Adversary
2,0.2674797773361206,2,Adversary
9,0.16763323545455933,9,Adversary
1,0.9907590746879578,1,No Adversary
0,0.17143186926841736,0,Adversary
2,0.16856950521469116,7,Adversary
2,0.8538490533828735,2,No Adversary
3,0.1677384227514267,3,Adversary
4,0.9384816884994507,4,No Adversary
7,0.8887023329734802,7,No Adversary
4,0.9720139503479004,4,No Adversary
1,0.5316527485847473,1,No Adversary
3,0.16624122858047485,7,Adversary
1,0.14340640604496002,1,Adversary
9,0.9646384716033936,9,No Adversary
0,0.15008248388767242,0,Adversary
0,0.9861733913421631,0,No Adversary
6,0.982158362865448,6,No Adversary
8,0.18362100422382355,8,Adversary
5,0.5604197978973389,5,No Adversary
6,0.15849648416042328,6,Adversary
4,0.9075515270233154,4,No Adversary
2,0.265829473733902,2,Adversary
9,0.9514182209968567,9,No Adversary
1,0.9748053550720215,1,No Adversary
2,0.9758018255233765,2,No Adversary
3,0.19426780939102173,3,Adversary
1,0.9761853814125061,1,No Adversary
8,0.18729761242866516,8,Adversary
0,0.9904910326004028,0,No Adversary
7,0.8600630164146423,7,No Adversary
7,0.5041928291320801,2,No Adversary
1,0.28698307275772095,7,No Adversary
1,0.9737143516540527,1,No Adversary
1,0.9894721508026123,1,No Adversary
1,0.9349148273468018,1,No Adversary
1,0.9867041707038879,1,No Adversary
3,0.6689638495445251,3,No Adversary
8,0.8062073588371277,8,No Adversary
2,0.8759963512420654,2,No Adversary
7,0.9866673350334167,7,No Adversary
9,0.9417943358421326,9,No Adversary
9,0.9546029567718506,9,No Adversary
7,0.9758852124214172,7,No Adversary
7,0.9717140197753906,7,No Adversary
2,0.8774588108062744,2,No Adversary
3,0.19450359046459198,3,Adversary
3,0.2137874811887741,3,Adversary
3,0.6713971495628357,3,No Adversary
3,0.9647071361541748,3,No Adversary
5,0.9450494647026062,5,No Adversary
